id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
14356084,2018-07-14 1:51:57 PM ADT,2018-07-14,2018-07-14 16:51:57 UTC,Atlantic Time (Canada),,1066513,adamaulenback,2018-07-14 18:59:59 UTC,2018-07-14 20:09:13 UTC,needs_id,,https://www.inaturalist.org/observations/14356084,https://static.inaturalist.org/photos/21340085/medium.jpg?1531598940,,"","",false,0,0,false,2,"1448 Upper Branch Rd, Auburndale, NS B4V 3M3, Canada",44.4088897705,-64.5966644287,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14367494,Sat Jul 14 2018 10:49:05 GMT-0500 (CDT),2018-07-14,2018-07-14 15:49:05 UTC,Central Time (US & Canada),,296618,marykrieger,2018-07-15 00:44:38 UTC,2018-07-15 03:39:22 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/14367494,https://static.inaturalist.org/photos/21356774/medium.jpg?1531615490,,"",Jackpine forest ,false,0,0,false,3,"Brokenhead, , MB, CA",50.2610781743,-96.5791951866,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14378195,2018-07-15 6:40:33 AM EDT,2018-07-15,2018-07-15 10:40:33 UTC,Eastern Time (US & Canada),,809511,inderain,2018-07-15 11:11:27 UTC,2018-07-15 11:31:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14378195,https://static.inaturalist.org/photos/21378362/medium.jpg?1531653091,,"",,false,0,0,false,2,"1921 37 Line, New Hamburg, ON N3A 4B5, Canada",43.3857524109,-80.8056376129,9,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14381371,2018/07/15 7:45 AM CDT,2018-07-15,2018-07-15 12:45:00 UTC,Central Time (US & Canada),,900688,petervachuska,2018-07-15 14:19:07 UTC,2018-07-15 14:47:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14381371,https://static.inaturalist.org/photos/21383639/medium.jpeg?1531664036,,"","Mosquitoes on Milkweed flowers
",false,0,0,false,,"12557 320th Ave, Comfrey, MN 56019, USA",44.14582,-94.8215728,27,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14407881,2018-07-15 11:30:40 PM CDT,2018-07-15,2018-07-16 04:30:40 UTC,Central Time (US & Canada),,45587,kbakkegard,2018-07-16 05:49:05 UTC,2018-08-28 20:01:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14407881,https://static.inaturalist.org/photos/21433024/medium.jpeg?1531720149,,"",,false,1,0,false,2,"North Viking, ND 58348, USA",48.01072808,-99.4428847,9,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14408925,Sun Jul 15 2018 17:27:43 GMT-0700 (PDT),2018-07-15,2018-07-16 00:27:43 UTC,Pacific Time (US & Canada),,1007501,elpatrickstar,2018-07-16 07:19:52 UTC,2018-09-20 13:52:36 UTC,needs_id,,https://www.inaturalist.org/observations/14408925,https://static.inaturalist.org/photos/21434828/medium.jpg?1531725601,,"",,false,1,0,false,3,"Armstrong Redwoods State Natural Reserve, Guerneville, CA, US",38.5373716667,-123.0073861167,10,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14409087,2018/01/13 10:19 AM NZDT,2018-01-13,2018-01-12 21:19:00 UTC,Wellington,,1115,jon_sullivan,2018-07-16 07:44:23 UTC,2018-07-16 08:02:32 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/14409087,https://static.inaturalist.org/photos/21433774/medium.jpg?1531722763,,"123A Dyers Pass Road, Culicidae, 20x magnification through dissecting microscope, Indoors",,false,0,0,false,,"Christchurch, Canterbury, New Zealand",-43.5799888833,172.6333527667,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14410145,2018/07/15 9:50 PM MST,2018-07-15,2018-07-16 03:50:00 UTC,Mountain Time (US & Canada),,1021149,archaeopteryx,2018-07-16 10:21:42 UTC,2018-08-28 20:01:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14410145,https://static.inaturalist.org/photos/21437079/medium.jpeg?1531736271,,"","",false,1,0,false,,"Kingman, AZ, USA",35.189443,-114.0530065,15202,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14411918,Mon Jul 16 2018 14:39:52 GMT+0200 (GMT+2),2018-07-16,2018-07-16 12:39:52 UTC,Africa/Johannesburg,,1087603,cetz,2018-07-16 12:40:45 UTC,2018-12-11 03:38:15 UTC,needs_id,,https://www.inaturalist.org/observations/14411918,https://static.inaturalist.org/photos/21440039/medium.jpg?1531744858,,"",,false,2,0,false,3,"Via del Caporale, Lucca, Toscana, IT",43.8641922383,10.4857438835,460,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14413149,2018/07/16 10:56 PM AEST,2018-07-16,2018-07-16 12:56:00 UTC,Brisbane,,661392,nicklambert,2018-07-16 13:39:10 UTC,2019-12-27 07:15:51 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/14413149,https://static.inaturalist.org/photos/21442045/medium.jpeg?1531748057,,"",,false,2,0,false,,"Coffs Harbour NSW, Australia",-30.3516716859,153.081422857,4,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14417420,2018-07-16 6:17:16 p.m. CEST,2018-07-16,2018-07-16 16:17:16 UTC,Paris,,817800,richard180,2018-07-16 16:24:37 UTC,2018-09-03 16:19:09 UTC,needs_id,,https://www.inaturalist.org/observations/14417420,https://static.inaturalist.org/photos/21449932/medium.jpeg?1531758389,,"",,false,2,0,false,2,"Urb. Rives Blaves -III, 21, 08640 Olesa de Montserrat, Barcelona, Spanje",41.5441665649,1.9255555868,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14417535,2018-07-16 8:49:11 AM PDT,2018-07-16,2018-07-16 15:49:11 UTC,Pacific Time (US & Canada),,767977,ameliam,2018-07-16 16:30:21 UTC,2018-07-17 01:21:16 UTC,needs_id,,https://www.inaturalist.org/observations/14417535,https://static.inaturalist.org/photos/21450111/medium.jpeg?1531758625,,"",,false,1,0,false,2,"7838 Pacific Ave SE, Olympia, WA 98503, USA",47.0405426025,-122.7724380493,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14427353,2018/07/15 11:50 PM PDT,2018-07-15,2018-07-16 06:50:00 UTC,Pacific Time (US & Canada),,300278,kathawk,2018-07-16 22:07:33 UTC,2018-07-16 22:31:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14427353,https://static.inaturalist.org/photos/21467230/medium.jpg?1531778804,,"",on onion flower,false,0,0,false,,"Brier, WA, USA",47.7845419,-122.2742948,3036,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14427626,Mon Jul 16 2018 19:06:15 GMT-0300 (ADT),2018-07-16,2018-07-16 22:06:15 UTC,Atlantic Time (Canada),,695933,paulypod,2018-07-16 22:21:03 UTC,2018-08-07 14:42:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14427626,https://static.inaturalist.org/photos/21467887/medium.jpg?1531779665,,"",,false,1,0,false,3,"43 Normandy Ave, Truro, NS, CA",45.370655,-63.2834633333,5,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14430374,2018-07-16T21:51,2018-07-16,2018-07-16 11:51:00 UTC,Sydney,,196849,questagame,2018-07-17 00:19:04 UTC,2018-08-29 22:55:15 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/14430374,https://static.inaturalist.org/photos/21472943/medium.jpg?1531786746,,"","Sighting and photos (c) westozpathfinder.
",false,1,0,false,111,"Albany, AU-WA, AU",-34.8837475054,117.8023489018,,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14452798,2018-07-17 9:33:01 PM GMT+02:00,2018-07-17,2018-07-17 19:33:01 UTC,Africa/Johannesburg,,1058950,redyoshi,2018-07-17 19:39:29 UTC,2018-09-03 18:13:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14452798,https://static.inaturalist.org/photos/21512505/medium.jpeg?1531856455,,"",Et c'est loin d'être le seul !!,false,1,0,false,2,"Languedoc-Roussillon, FR",43.7133191036,4.1391088473,7,obscured,,true,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14462504,2018-07-17 6:37:45 PM CDT,2018-07-17,2018-07-17 23:37:45 UTC,Central Time (US & Canada),,1090079,cindy179,2018-07-17 23:42:07 UTC,2018-08-17 14:54:03 UTC,needs_id,,https://www.inaturalist.org/observations/14462504,https://static.inaturalist.org/photos/21524129/medium.jpg?1531870936,,"",,false,1,0,false,2,"142 N San Roman Rd, Bayview, TX 78566, USA",26.1371364594,-97.4036560059,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14464945,2018-07-17 11:46:40 AM CDT,2018-07-17,2018-07-17 16:46:40 UTC,Central Time (US & Canada),,290056,kwiener,2018-07-18 01:05:18 UTC,2018-07-18 01:31:39 UTC,needs_id,,https://www.inaturalist.org/observations/14464945,https://static.inaturalist.org/photos/21528620/medium.jpeg?1531875920,,"",,false,0,0,false,2,"Santa Claus, IN, USA",38.1259346008,-86.913848877,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14468638,Tue Jul 17 2018 23:14:56 GMT-0400 (EDT),2018-07-17,2018-07-18 03:14:56 UTC,Eastern Time (US & Canada),,1089492,bozhidara,2018-07-18 03:28:35 UTC,2018-07-19 23:19:29 UTC,needs_id,,https://www.inaturalist.org/observations/14468638,https://static.inaturalist.org/photos/21535181/medium.jpg?1531884518,,"",,false,1,0,false,3,"2400 Brisbane St, Wolverine Lake, MI, US",42.5579492193,-83.4976557941,13570,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14469368,Tue Jul 17 2018 14:24:01 GMT-0600 (MDT),2018-07-17,2018-07-17 20:24:01 UTC,Mountain Time (US & Canada),,63502,aphaywood,2018-07-18 03:59:43 UTC,2018-07-18 04:01:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14469368,https://static.inaturalist.org/photos/21536486/medium.jpg?1531886385,,"",,false,0,0,false,3,"Grand Teton National Park, Teton County, US-WY, US",43.67123,-110.5974883333,8,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14470785,2018-07-17 11:09:35 PM MDT,2018-07-17,2018-07-18 05:09:35 UTC,Mountain Time (US & Canada),,35327,mmwebb,2018-07-18 05:40:13 UTC,2018-07-18 06:01:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14470785,https://static.inaturalist.org/photos/21539338/medium.jpeg?1531892416,,"",,false,0,0,false,2,"1136 McHugh St, Fort Collins, CO 80524, USA",40.5725708008,-105.049156189,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14476851,2018-07-17 2:26:35 PM MDT,2018-07-17,2018-07-17 20:26:35 UTC,Mountain Time (US & Canada),,1044224,andy178,2018-07-18 13:29:53 UTC,2019-08-31 14:42:58 UTC,needs_id,,https://www.inaturalist.org/observations/14476851,https://static.inaturalist.org/photos/21548552/medium.jpeg?1531920595,,"",,false,3,0,false,2,"Boulder County, US-CO, US",39.99965845,-105.64261668,9,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14479482,2018/04/21 11:32 AM -05,2018-04-21,,Bogota,,1009163,sultana,2018-07-18 15:03:07 UTC,2018-07-18 15:31:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14479482,https://static.inaturalist.org/photos/21552993/medium.jpeg?1531926038,,"",Especie hematófaga y agresiva. Gigante: cuerpo de unos 1.5cms.,false,1,0,false,,"Dagua, Valle del Cauca, Colombia",3.5445691208,-76.6157036434,15,,,false,,,Zancudos,Culicidae,Mosquitoes,Insecta,52134
14495711,Wed Jul 18 2018 03:19:56 GMT+0100 (GMT+1),2018-07-18,2018-07-18 01:19:56 UTC,Amsterdam,,948791,wildjohnlee,2018-07-18 21:51:34 UTC,2019-09-13 19:44:08 UTC,needs_id,,https://www.inaturalist.org/observations/14495711,https://static.inaturalist.org/photos/21575474/medium.jpg?1531950697,,"",,false,3,1,false,3,"The Compa, Stourbridge, England, GB",52.4482858893,-2.2344777473,20,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14499625,Wed Jul 18 2018 20:01:40 GMT-0400 (EDT),2018-07-18,2018-07-19 00:01:40 UTC,Eastern Time (US & Canada),,522170,mcoghlan,2018-07-19 00:02:06 UTC,2019-09-18 12:15:59 UTC,needs_id,,https://www.inaturalist.org/observations/14499625,https://static.inaturalist.org/photos/21582409/medium.jpg?1531958530,,"",,false,3,0,false,3,"5310 N Capitol Ave, Indianapolis, IN, US",39.8488336383,-86.1621930824,10,,,false,,,Aedes,Culicidae,Mosquitoes,Insecta,52134
14513185,2018/07/16 11:50 AM PDT,2018-07-16,2018-07-16 18:50:00 UTC,Pacific Time (US & Canada),,705612,mcvaz,2018-07-19 13:56:28 UTC,2018-08-01 00:27:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14513185,https://static.inaturalist.org/photos/21608085/medium.jpeg?1532008580,,"","",false,0,0,false,,"Rio Preto da Eva, BR-AM, BR",-2.44954,-59.769738,688,,,false,,manual,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14520549,2018/07/17 12:12 AM CDT,2018-07-17,2018-07-17 05:12:00 UTC,Central Time (US & Canada),,529560,sgoodchild,2018-07-19 18:48:24 UTC,2018-07-20 17:25:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14520549,https://static.inaturalist.org/photos/21620867/medium.jpeg?1532025711,,"",,false,1,0,false,,"Becker County, MN, USA",46.7987034356,-96.1223405631,18,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14521339,2018-07-19 10:02:29 AM PDT,2018-07-19,2018-07-19 17:02:29 UTC,Pacific Time (US & Canada),,300689,ewrunn1ng,2018-07-19 19:19:17 UTC,2018-07-19 19:31:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14521339,https://static.inaturalist.org/photos/21622803/medium.jpeg?1532027992,,"",,false,0,0,false,2,"937 NW 96th St, Seattle, WA 98117, USA",47.6989211045,-122.3703789711,344,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14525870,Mon Jul 16 2018 15:07:22 GMT-0600 (CST),2018-07-16,2018-07-16 20:07:22 UTC,Central Time (US & Canada),,506021,jboone,2018-07-19 21:51:35 UTC,2018-07-19 22:01:24 UTC,needs_id,,https://www.inaturalist.org/observations/14525870,https://static.inaturalist.org/photos/21630238/medium.jpg?1532037098,,"",,false,0,0,false,3,"Greenwater Lake, , SK, CA",52.4986616667,-103.5095283333,18673,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14544285,Fri Jul 20 2018 01:03:47 GMT-0400 (EDT),2018-07-20,2018-07-20 05:03:47 UTC,Eastern Time (US & Canada),,456240,anna120,2018-07-20 16:11:00 UTC,2018-07-20 16:37:44 UTC,needs_id,,https://www.inaturalist.org/observations/14544285,https://static.inaturalist.org/photos/21664807/medium.jpg?1532103065,,"",Male?,false,0,0,false,3,"Michigan, US",42.9763399371,-85.430606093,30,obscured,,true,,,,Culicidae,Mosquitoes,Insecta,52134
14544316,Fri Jul 20 2018 01:04:09 GMT-0400 (EDT),2018-07-20,2018-07-20 05:04:09 UTC,Eastern Time (US & Canada),,456240,anna120,2018-07-20 16:11:50 UTC,2018-07-20 16:37:45 UTC,needs_id,,https://www.inaturalist.org/observations/14544316,https://static.inaturalist.org/photos/21664872/medium.jpg?1532103113,,"",Male?,false,0,0,false,3,"Michigan, US",42.9281840139,-85.499915811,30,obscured,,true,,,,Culicidae,Mosquitoes,Insecta,52134
14554317,Fri Jul 20 2018 12:40:17 GMT-0600 (CST),2018-07-20,2018-07-20 17:40:17 UTC,Central Time (US & Canada),,948260,alexashanel,2018-07-20 22:05:12 UTC,2018-07-20 22:32:08 UTC,needs_id,,https://www.inaturalist.org/observations/14554317,https://static.inaturalist.org/photos/21681838/medium.jpg?1532124317,,"",,false,0,0,false,3,"Division No. 17, CA-SK, CA",54.4488645431,-108.6919049903,32,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14555068,Thu Jul 19 2018 11:17:17 GMT-0600 (CST),2018-07-19,2018-07-19 16:17:17 UTC,Central Time (US & Canada),,993951,glake,2018-07-20 22:30:39 UTC,2019-12-31 01:11:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14555068,https://static.inaturalist.org/photos/21710461/medium.jpg?1532182550,,"",,false,0,0,false,3,"Meadow Lake Provincial Park, , SK, CA",54.4844709943,-109.7432362196,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14559123,2018/07/19 2:45 PM EDT,2018-07-19,2018-07-19 18:45:00 UTC,Eastern Time (US & Canada),,409809,otorres,2018-07-21 01:30:05 UTC,2018-08-07 12:30:01 UTC,needs_id,,https://www.inaturalist.org/observations/14559123,https://static.inaturalist.org/photos/21690350/medium.jpg?1532136249,,"",,false,1,0,false,,"Claremont, Alexandria, VA, USA",38.8472156422,-77.1046786639,31,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14563381,2018-07-20 10:54:29 PM CST,2018-07-20,2018-07-21 03:54:29 UTC,Central Time (US & Canada),,1097617,carmennolin,2018-07-21 04:55:34 UTC,2018-09-03 01:23:29 UTC,needs_id,,https://www.inaturalist.org/observations/14563381,https://static.inaturalist.org/photos/21800922/medium.jpeg?1532296576,,"",,false,2,0,false,2,"Loon Lake, SK S0M 1L0, Canada",54.03026415,-109.20680721,4,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14568734,2018/07/20 9:11 PM CST,2018-07-20,2018-07-21 02:11:00 UTC,Central Time (US & Canada),,700672,pseudoshuigeeee,2018-07-21 13:17:18 UTC,2018-07-24 15:02:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14568734,https://static.inaturalist.org/photos/21706561/medium.jpeg?1532175283,,"","For the mosquito.
Check https://www.inaturalist.org/observations/14567874 for the snake.",false,1,0,false,,"Miaoli County, Taiwan",24.356325,120.7586616667,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14570318,2018-07-19 2:15:44 PM CDT,2018-07-19,2018-07-19 19:15:44 UTC,Central Time (US & Canada),,728267,gilruiz85,2018-07-21 14:25:54 UTC,2018-07-21 14:35:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14570318,https://static.inaturalist.org/photos/21710916/medium.jpeg?1532183302,,"",Aunque esta larva no estaba en un cuerpo de agua si estaba en un lugar donde es muy húmedo,false,0,0,false,2,"Guanajuato, MX",20.2093501884,-100.6857788935,4128,,,false,gps,gps,Zancudos,Culicidae,Mosquitoes,Insecta,52134
14575987,2018/07/12 12:53 PM EDT,2018-07-12,2018-07-12 16:53:00 UTC,Eastern Time (US & Canada),,282619,vailbass,2018-07-21 17:19:05 UTC,2019-09-18 01:51:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14575987,https://static.inaturalist.org/photos/21720570/medium.jpg?1532193504,,"",Mosquito (Culicidae),false,1,0,false,,"James City County, VA, USA",37.219603263,-76.7702659024,,,,false,,,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta,357355
14590865,2018-07-21 7:03:32 PM CST,2018-07-21,2018-07-22 00:03:32 UTC,Central Time (US & Canada),,1089519,crystal106,2018-07-22 01:10:27 UTC,2018-07-22 01:31:59 UTC,needs_id,,https://www.inaturalist.org/observations/14590865,https://static.inaturalist.org/photos/21746773/medium.jpeg?1532221848,,"",,false,0,0,false,2,"Unnamed Road, Chelan, SK S0E 0N0, Canada",52.494799205,-103.5303589072,4,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14594950,Sat Jul 21 2018 21:20:25 GMT-0600 (CST),2018-07-21,2018-07-22 02:20:25 UTC,Central Time (US & Canada),,1089818,kendall_ben,2018-07-22 03:21:00 UTC,2019-03-22 02:38:18 UTC,needs_id,,https://www.inaturalist.org/observations/14594950,https://static.inaturalist.org/photos/21754167/medium.jpg?1532229833,,"",,false,0,0,false,3,"Saskatchewan Landing Provincial Park, , SK, CA",50.6837295648,-107.9251533934,5,,,false,,,Mosquito,Culicidae,Mosquitoes,Insecta,52134
14599280,2018-07-21 7:47:06 PM EDT,2018-07-21,2018-07-21 23:47:06 UTC,Eastern Time (US & Canada),,1099277,loudido,2018-07-22 07:24:06 UTC,2018-07-22 16:48:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14599280,https://static.inaturalist.org/photos/21762360/medium.jpeg?1532244258,,"",,false,1,0,false,2,"Point Pelee, CA-ON-WB, CA-ON, CA",41.9322993,-82.5129603,42,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14603256,2018-07-21 6:55:42 PM EDT,2018-07-21,2018-07-21 22:55:42 UTC,Eastern Time (US & Canada),,483555,h_maltais,2018-07-22 12:58:51 UTC,2018-07-23 00:31:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14603256,https://static.inaturalist.org/photos/21769442/medium.jpeg?1532264402,,"",,false,0,0,false,2,"16 Point Pelee Dr, Wheatley, ON N0P 2P0, Canada",41.93149,-82.5135523,20,,,false,,,mosquito,Culicidae,Mosquitoes,Insecta,52134
14622110,Mon Jul 23 2018 00:20:14 GMT+0200 (GMT+2),2018-07-23,2018-07-22 22:20:14 UTC,Africa/Johannesburg,,799243,carlvonblixen,2018-07-22 22:29:52 UTC,2018-07-22 22:31:30 UTC,needs_id,,https://www.inaturalist.org/observations/14622110,https://static.inaturalist.org/photos/21802718/medium.jpg?1532298594,,"",,false,0,0,false,3,"Valhallavägen 4B, Stockholm, Stockholm, SE",59.3495416667,18.0602083333,0,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14626625,2018/07/22 3:32 AM EDT,2018-07-22,2018-07-22 07:32:00 UTC,Eastern Time (US & Canada),,53860,berkshirenaturalist,2018-07-23 00:54:38 UTC,2018-07-23 01:04:39 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/14626625,https://static.inaturalist.org/photos/21803549/medium.jpeg?1532299252,,"",,false,0,0,false,,"Hubbard Park, Washington County, Vermont, United States",44.2694733333,-72.5751083333,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14634223,2018/01/17 11:03 PM NZDT,2018-01-17,2018-01-17 10:03:00 UTC,Wellington,,1115,jon_sullivan,2018-07-23 06:15:52 UTC,2018-07-23 06:31:39 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/14634223,https://static.inaturalist.org/photos/21824725/medium.jpg?1532326453,,"123A Dyers Pass Road, Culicidae, Insect life stage=adult, Indoors",I've not attempted to key this out yet so I've included all the photos I've taken.,false,0,0,false,,"Christchurch, Canterbury, New Zealand",-43.5796694333,172.6330861,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14635649,2018-07-23 12:20:24 AM PDT,2018-07-23,2018-07-23 07:20:24 UTC,Pacific Time (US & Canada),,1065439,huxley1622,2018-07-23 07:40:10 UTC,2019-09-18 01:52:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14635649,https://static.inaturalist.org/photos/21826094/medium.jpeg?1532331613,,"",,false,0,0,false,2,"1622 Willowbrook Ln, Simi Valley, CA 93065, USA",34.267854656,-118.7758276239,15,,,false,gps,gps,Nematoceran Flies,Culicidae,Mosquitoes,Insecta,52134
14646669,Mon Jul 23 2018 11:19:54 GMT-0300 (GMT-3),2018-07-23,2018-07-23 14:19:54 UTC,Brasilia,,927137,josev_ge,2018-07-23 17:22:27 UTC,2018-07-23 17:31:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14646669,https://static.inaturalist.org/photos/21845913/medium.jpg?1532366551,,"",,false,0,0,false,3,"Rua Michigan, 1240, São Paulo, SP, BR",-23.6106177626,-46.6911303224,37,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14672920,Fri Jul 20 2018 13:22:09 GMT-0600 (CST),2018-07-20,2018-07-20 18:22:09 UTC,Central Time (US & Canada),,1097483,cbudd,2018-07-24 01:15:31 UTC,2019-03-22 21:36:18 UTC,needs_id,,https://www.inaturalist.org/observations/14672920,https://static.inaturalist.org/photos/21872869/medium.jpg?1532394935,,"",,false,0,0,false,3,"Division No. 17, CA-SK, CA",54.4483356205,-108.6919597074,64,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14674446,Mon Jul 23 2018 20:00:14 GMT-0500 (CDT),2018-07-23,2018-07-24 01:00:14 UTC,Central Time (US & Canada),,1091029,ccoyne,2018-07-24 01:32:45 UTC,2018-07-24 01:36:23 UTC,needs_id,,https://www.inaturalist.org/observations/14674446,https://static.inaturalist.org/photos/21873717/medium.jpg?1532395970,,"",,false,0,0,false,3,"Felsenthal National Wildlife Refuge, Crossett, AR, US",33.1203702516,-92.0767518955,370,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14679200,Mon Jul 23 2018 23:15:36 GMT-0600 (MDT),2018-07-23,2018-07-24 05:15:36 UTC,Mountain Time (US & Canada),,37587,hannawacker,2018-07-24 05:15:59 UTC,2018-07-26 00:08:44 UTC,needs_id,CC0,https://www.inaturalist.org/observations/14679200,https://static.inaturalist.org/photos/21978078/medium.jpg?1532563702,,"","Male
",false,0,0,false,3,"84337, Tremonton, UT, US",41.4712374565,-112.4433977624,5,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14679402,Mon Jul 23 2018 23:30:33 GMT-0600 (MDT),2018-07-23,2018-07-24 05:30:33 UTC,Mountain Time (US & Canada),,37587,hannawacker,2018-07-24 05:30:57 UTC,2018-07-26 00:16:53 UTC,needs_id,CC0,https://www.inaturalist.org/observations/14679402,https://static.inaturalist.org/photos/21978730/medium.jpg?1532564164,,""," Female
",false,0,0,false,3,"84337, Tremonton, UT, US",41.4711620718,-112.4434835115,5005,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14684708,Tue Jul 24 2018 14:42:52 GMT+0200 (GMT+2),2018-07-24,2018-07-24 12:42:52 UTC,Africa/Johannesburg,,1104546,rinnaa,2018-07-24 12:44:22 UTC,2018-08-01 05:56:05 UTC,needs_id,,https://www.inaturalist.org/observations/14684708,https://static.inaturalist.org/photos/21892532/medium.jpg?1532436312,,"",Little worm looking like in the water ,false,2,0,false,3,"42.532761, 20.728102, , , ",42.5327551598,20.7283284422,5,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14691548,2018/07/21 12:15 AM HKT,2018-07-21,2018-07-20 16:15:00 UTC,Hong Kong,,24661,sunnetchan,2018-07-24 17:00:34 UTC,2018-07-24 17:01:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14691548,https://static.inaturalist.org/photos/21903195/medium.jpeg?1532450643,,"",,false,0,0,false,,"Shui Lau Tin, Hong Kong",22.4305739112,114.0862718758,128,,,false,,,蚊科,Culicidae,Mosquitoes,Insecta,52134
